,Unnamed: 0,id,xcenter,ycenter,aperture_sum_0,aperture_sum_err_0,aperture_sum_1,aperture_sum_err_1,aperture_sum_2,aperture_sum_err_2,aperture_sum_3,aperture_sum_err_3,aperture_sum_4,aperture_sum_err_4,aperture_sum_5,aperture_sum_err_5,aperture_sum_6,aperture_sum_err_6,aperture_sum_7,aperture_sum_err_7,timestamp,filter,skyflux_0,objflux_0,mag_0,mag_err_0,skyflux_1,objflux_1,mag_1,mag_err_1,skyflux_2,objflux_2,mag_2,mag_err_2,skyflux_3,objflux_3,mag_3,mag_err_3,skyflux_4,objflux_4,mag_4,mag_err_4,skyflux_5,objflux_5,mag_5,mag_err_5,skyflux_6,objflux_6,mag_6,mag_err_6,skyflux_7,objflux_7,mag_7,mag_err_7,timestamp2,refmag_0,dmag_0,refmag_1,dmag_1,refmag_2,dmag_2,refmag_3,dmag_3,refmag_4,dmag_4,refmag_5,dmag_5,refmag_6,dmag_6,refmag_7,dmag_7,times,julian,refflux_0,dflux_0,refflux_1,dflux_1,refflux_2,dflux_2,refflux_3,dflux_3,refflux_4,dflux_4,refflux_5,dflux_5,dflux
14036,2,3,1091.249857015716,840.6745112380288,123311.16171963036,400.6253596885754,181534.22773257503,502.3591218557359,211089.42654097232,566.6721374652159,245885.3724338725,639.6439007760674,288306.2224433688,720.7120844759384,339330.1596973385,808.1984946406958,398596.62580381904,899.9835086730776,466661.9145615816,995.2275135993378,2023-11-12T04:20:04.0000,,5430.563503714626,117880.59821591571,12.321394172189065,0.0036959439064205,21722.254014858503,159811.97371771655,11.990976712043164,0.0034184894429944,48875.071533431634,162214.35500754067,11.974776789851228,0.0037990222842163,86889.01605943401,158996.35637443847,11.996532070088916,0.0043750231637748,135764.08759286563,152542.13485050318,12.041525449717724,0.0051380845865026,195500.2861337265,143829.87356361197,12.105377253304404,0.0061108018879891,266097.6116820167,132499.01412180235,12.194468382866122,0.0073867120609837,347556.06423773605,119105.85032384552,12.310167265038586,0.0090869585171216,2023-11-12 04:20:04,11.74509780417818,0.576296368010885,11.405202649337522,0.5857740627056423,11.378967672999403,0.5958091168518251,11.385376425767523,0.6111556443213928,11.407806917030278,0.6337185326874462,11.44620951557259,0.6591677377318135,11.495052079856832,0.6994163030092899,11.556398690052754,0.7537685749858323,2023-11-12 04:20:04,2460260.680601852,199167.93718391896,-81287.33896800324,275917.7049031026,-116105.73118538604,282758.252960262,-120543.89795272134,281436.9096926038,-122440.55331816533,276129.391418515,-123587.25656801183,267128.65566375875,-123298.78210014678,43814.50388100615
14052,2,3,1091.249857015716,840.6745112380288,126801.63876212153,406.0342031584447,181963.62506382543,502.8930626320678,210871.3908234314,566.4316069618731,245320.8520944664,639.0920650540322,287584.34967969835,720.0858040563573,338577.05770775746,807.6158904464424,398429.3618384288,899.8673422119816,467450.55752240494,995.7226545161948,2023-11-12T04:20:14.0000,,5430.563503714626,121371.07525840688,12.289712001281943,0.0036381171955072,21722.254014858503,160241.37104896692,11.988063369526255,0.0034129526103795,48875.071533431634,161996.31928999978,11.976237132319383,0.0038025207935021,86889.01605943401,158431.83603503238,12.000393862025795,0.0043868242528766,135764.08759286563,151820.26208683272,12.046675657971113,0.0051580289820827,195500.2861337265,143076.77157403095,12.111077169899405,0.0061385385705747,266097.6116820167,132331.75015641213,12.195839859232308,0.0073950940231565,347556.06423773605,119894.49328466888,12.303001908620727,0.0090316774117,2023-11-12 04:20:14,11.696686096707964,0.5930259045739792,11.39164457740886,0.5964187921173956,11.370339154213848,0.6058979781055349,11.37674193474176,0.6236519272840351,11.401827071095363,0.6448485868757494,11.437570887540629,0.6735062823587761,11.486663513932957,0.7091763452993511,11.54687947622046,0.756122432400268,2023-11-12 04:20:14,2460260.6807175926,209568.2859428403,-88197.21068443342,277550.5990564925,-117309.22800752558,283050.7684715808,-121054.44918158103,281386.47960843885,-122954.64357340647,274959.7799486874,-123139.51786185469,266055.1347162303,-122978.36314219938,44134.92283895356
14073,2,3,1091.249857015716,840.6745112380288,125922.8206585761,404.6791967880199,181767.35982965084,502.6490843128757,210965.18081840887,566.5350862609448,245263.4434110844,639.0359210045676,287873.6924868108,720.336897562996,339320.4323874471,808.1909720003935,398861.51134932885,900.1674414274003,466695.67490424577,995.2487146974028,2023-11-12T04:20:24.0000,,5430.563503714626,120492.25715486148,12.297602150004078,0.003652422461813,21722.254014858503,160045.10581479233,11.989394005144952,0.0034154801323498,48875.071533431634,162090.10928497725,11.975608712323634,0.0038010148122336,86889.01605943401,158374.42735165037,12.000787356056067,0.0043880288990685,135764.08759286563,152109.60489394516,12.044608404368857,0.0051500125626251,195500.2861337265,143820.1462537206,12.105450684848297,0.0061111583108801,266097.6116820167,132763.89966731216,12.192299998915558,0.0073734810065489,347556.06423773605,119139.61066650972,12.30985955863857,0.009084577087154,2023-11-12 04:20:24,11.696977288341303,0.6006248616627747,11.393341483540366,0.5960525216045856,11.370590714886005,0.6050179974376295,11.37640348407923,0.6243838719768373,11.39909963242146,0.6455087719473962,11.43408151497563,0.6713691698726674,11.484874115323285,0.7074258835922738,11.543918457767203,0.7659411008713661,2023-11-12 04:20:24,2460260.680833333,209512.0878086769,-89019.83065381543,277117.151727603,-117072.04591281066,282985.1943542155,-120895.08506923827,281474.2083635359,-123099.7810118855,275651.3647618552,-123541.75986791006,266911.5664056663,-123091.4201519457,44021.865829207236
14093,2,3,1091.249857015716,840.6745112380288,123316.51141942988,400.63370333691086,180458.8093500923,501.01937262745247,209937.3210861496,565.4000151080434,244818.78870114667,638.6008829340008,286893.2568838481,719.4857184867033,337194.02505856496,806.5448752809295,396692.39939173847,898.6601304687089,465004.3485176799,994.186020508315,2023-11-12T04:20:34.0000,,5430.563503714626,117885.94791571524,12.321344900035289,0.0036958531536803,21722.254014858503,158736.5553352338,11.998307620853517,0.0034324706529108,48875.071533431634,161062.24955271796,11.982515598550592,0.003817607900905,86889.01605943401,157929.77264171265,12.00383997461271,0.0043973878298821,135764.08759286563,151129.16929098248,12.051629262059269,0.0051772978209639,195500.2861337265,141693.73892483846,12.12162334916026,0.0061902350698309,266097.6116820167,130594.78770972176,12.21018539061712,0.0074833989091278,347556.06423773605,117448.28427994384,12.325383307862923,0.0092055605914663,2023-11-12 04:20:34,11.74844538561956,0.5728995144157292,11.40517777058703,0.5931298502664859,11.376399100204928,0.6061164983456635,11.38075767627556,0.6230822983371507,11.402625390859708,0.6490038711995609,11.438812014967167,0.6828113341930919,11.48758271406421,0.7226026765529099,11.545714327569796,0.7796689802931276,2023-11-12 04:20:34,2460260.680949074,199812.1283141976,-81926.18039848235,274112.5323164566,-115375.9769812228,281475.34487352264,-120413.09532080468,280347.6561270195,-122417.88348530684,274757.6819192956,-123628.5126283131,265751.17537403776,-124057.4364491993,43055.84953195363
14113,2,3,1091.249857015716,840.6745112380288,119088.83485549412,393.9832074052653,181349.4833440067,502.1292202630164,211099.39919120955,566.6831339437309,245973.68473876908,639.7301832910475,287763.15491211566,720.2409814203315,337796.2574340849,807.0114160234062,396917.3105243345,898.816538017948,465003.0871345739,994.1852275167256,2023-11-12T04:20:44.0000,,5430.563503714626,113658.27135177948,12.360997383751544,0.0037696925437755,21722.254014858503,159627.2293291482,11.992232560991852,0.0034208795662928,48875.071533431634,162224.32765777793,11.974710042770797,0.0037988624583105,86889.01605943401,159084.66867933507,11.995929180500015,0.0043731842930216,135764.08759286563,151999.06731925005,12.04539769229836,0.0051530715359554,195500.2861337265,142295.9713003584,12.117018488840438,0.0061676019841275,266097.6116820167,130819.6988423178,12.2083171374611,0.0074718333228445,347556.06423773605,117447.02289683784,12.325394968626371,0.0092056521166493,2023-11-12 04:20:44,11.765610825956871,0.5953865577946722,11.400347440786486,0.5918851202053652,11.372789644126588,0.601920398644209,11.379598722982085,0.6163304575179307,11.403978483420277,0.6414192088780837,11.441058851905892,0.6759596369345466,11.490653368971714,0.7176637684893858,11.552780860685676,0.7726141079406954,2023-11-12 04:20:44,2460260.681064815,196677.94849816847,-83019.67714638899,275334.7477965304,-115707.51846738224,282412.6476265312,-120188.31996875326,280647.06892159785,-121562.40024226278,274415.4800011747,-122416.41268192467,265201.7950017145,-122905.8237013561,44207.46227979683
14136,2,3,1091.249857015716,840.6745112380288,127008.7703390031,406.3529089821503,182395.5134389077,503.4295292635113,211137.9745073606,566.7256769573796,245289.92747540044,639.0618202856922,287598.8208195337,720.0983636330589,338163.3226862845,807.2956441357281,397049.3310819911,898.9083346406458,465306.86289270566,994.3761792096398,2023-11-12T04:20:54.0000,,5430.563503714626,121578.20683528848,12.287860665853248,0.0036347697504436,21722.254014858503,160673.25942404923,11.98514099027761,0.003407409640139,48875.071533431634,162262.90297392895,11.974451896294765,0.0037982444686705,86889.01605943401,158400.91141596643,12.00060580967903,0.0043874730476496,135764.08759286563,151834.7332266681,12.046572173156452,0.0051576273347276,195500.2861337265,142663.03655255798,12.114221340876924,0.0061538996660439,266097.6116820167,130951.7193999744,12.207221987254592,0.007465062836906,347556.06423773605,117750.7986549696,12.322590346373037,0.0091836667542198,2023-11-12 04:20:54,11.704361820254668,0.5834988455985801,11.39017360137605,0.5949673889015603,11.366123976517786,0.6083279197769791,11.374844978881352,0.6257608307976774,11.39855820597392,0.648013967182532,11.43865193884455,0.675569402032373,11.48957730658686,0.7176446806677319,11.552659982359623,0.7699303640134136,2023-11-12 04:20:54,2460260.6811805554,196677.94849816847,-75099.74166287998,275334.7477965304,-114661.4883724812,282412.6476265312,-120149.74465260224,280647.06892159785,-122246.15750563142,274415.4800011747,-122580.74677450664,265201.7950017145,-122538.7584491565,44574.52753199643
14156,2,3,1091.249857015716,840.6745112380288,121262.33725238068,397.41621375100624,180310.26020715764,500.8340297323608,210281.41325086635,565.7802508290173,244592.0618061985,638.3789461953639,286263.4495790857,718.938411725742,335980.7390125715,805.6041385598483,395195.7050562853,897.6186062391656,463272.3315858976,993.0965825556758,2023-11-12T04:21:04.0000,,5430.563503714626,115831.77374866603,12.340430732978245,0.0037311880710036,21722.254014858503,158588.00619229913,11.999324152279105,0.0034344148741835,48875.071533431634,161406.3417174347,11.980198514202456,0.0038120312760306,86889.01605943401,157703.0457467645,12.005399797460246,0.0044021794297,135764.08759286563,150499.36198622006,12.056163352940317,0.0051950088853089,195500.2861337265,140480.452878845,12.130960253408672,0.0062364156915083,266097.6116820167,129098.09337426862,12.222700429251624,0.0075613838188539,347556.06423773605,115716.26734816156,12.341513959514884,0.0093331089766304,2023-11-12 04:21:04,11.74263797858769,0.5977927543905555,11.39628075336262,0.6030433989164852,11.37014495137704,0.6100535628254171,11.374420752227952,0.6309790452322943,11.397183695251664,0.6589796576886524,11.432946037749304,0.6980142156593683,11.47961143606346,0.7430889931881648,11.542297524458306,0.7992164350565787,2023-11-12 04:21:04,2460260.6812962964,208091.94615060173,-92260.17240193569,277926.88472185,-119338.87852955086,284151.79862812744,-122745.45691069274,281878.5367938493,-124175.49104708483,275788.8587100764,-125289.49672385637,265790.3594352192,-125309.90655637419,41803.379424778745
14173,2,3,1091.249857015716,840.6745112380288,125084.68157425766,403.3826692267349,180630.7440027045,501.23380903138826,209862.5473139177,565.3173542251537,245205.1001692366,638.9788557414498,287220.3493313019,719.7698004643462,337965.63264338125,807.1425812392488,397511.6073868339,899.2296936253471,465584.8549492862,994.5508929002094,2023-11-12T04:21:14.0000,,5430.563503714626,119654.11807054305,12.305180874792336,0.0036662227749273,21722.254014858503,158908.489987846,11.997132247913356,0.0034302243219561,48875.071533431634,160987.47578048607,11.983019772824012,0.0038188226738714,86889.01605943401,158316.08410980258,12.001187401958306,0.0043892540011087,135764.08759286563,151456.2617384363,12.04928191671864,0.0051681564632618,195500.2861337265,142465.34650965474,12.115726903171272,0.0061612706430205,266097.6116820167,131413.99570481718,12.203395948932773,0.0074414622778395,347556.06423773605,118028.79071155016,12.320030106267998,0.0091636463400885,2023-11-12 04:21:14,11.703910331387178,0.6012705434051586,11.390870678280663,0.606261569632693,11.364805990708804,0.6182137821152072,11.370431637880946,0.6307557640773602,11.394895048379286,0.654386868339353,11.430589425596,0.685137477575271,11.481306945312848,0.7220890036199243,11.542520757598966,0.7775093486690317,2023-11-12 04:21:14,2460260.681412037,208178.4963951004,-88524.37832455736,277748.50416078506,-118840.01417293906,284496.9427230192,-123509.46694253315,283026.6590626376,-124710.57495283501,276720.91220275266,-125264.65046431636,267771.4249872976,-125306.07847764288,41807.20750351006
14196,2,3,1091.249857015716,840.6745112380288,117565.45539324736,391.5591171143983,178821.39237610012,498.9725835247804,208827.6356707493,564.1720203647385,243885.2579170965,637.6865783500216,286098.867571606,718.7953186839707,336937.2314515015,806.3458574131135,396364.5227849303,898.4320690766243,464169.05327013857,993.6607685106352,2023-11-12T04:21:24.0000,,5430.563503714626,112134.89188953274,12.3756480782966,0.0037973955535748,21722.254014858503,157099.1383612416,12.009565492301157,0.0034540780442438,48875.071533431634,159952.56413731765,11.990021983795543,0.0038357438997973,86889.01605943401,156996.24185766254,12.010276858786057,0.0044172022575188,135764.08759286563,150334.77997874038,12.057351334203569,0.0051996611108843,195500.2861337265,141436.94531777498,12.12359282974507,0.006199943854603,266097.6116820167,130266.9111029136,12.212914711876529,0.0075003304127549,347556.06423773605,116612.98903240252,12.333132681598627,0.0092666013856745,2023-11-12 04:21:24,11.785589795587615,0.5900582827089842,11.410328344362618,0.5992371479385383,11.37882584131492,0.6111961424806225,11.381941554816503,0.6283353039695534,11.404726014185826,0.6526253200177425,11.442556489914187,0.6810363398308823,11.494051181415587,0.7188635304609416,11.555831085481616,0.7773015961170113,2023-11-12 04:21:24,2460260.6815277776,208178.4963951004,-96043.60450556767,277748.50416078506,-120649.36579954345,284496.9427230192,-124544.37858570158,283026.6590626376,-126030.41720497506,276720.91220275266,-126386.13222401228,267771.4249872976,-126334.47966952264,40778.806311630295
14216,2,3,1091.249857015716,840.6745112380288,125433.68671710449,403.9230542255874,181952.90898074143,502.8797436836481,211278.4836513528,566.8806142074994,245862.8422154616,639.6218845981934,288110.014164056,720.5419117666225,339259.2395118834,808.143647135744,398562.3552581704,899.9597077218624,466376.6678448647,995.0483621120612,2023-11-12T04:21:34.0000,,5430.563503714626,120003.12321338986,12.30201862703323,0.0036604574090061,21722.254014858503,160230.65496588292,11.988135980165795,0.0034130904686897,48875.071533431634,162403.4121179211,11.973512126031174,0.0037959957855012,86889.01605943401,158973.8261560276,11.996685932779288,0.0043754925972394,135764.08759286563,152345.9265711903,12.04292288365422,0.0051434872377768,195500.2861337265,143758.9533781569,12.105912744306446,0.0061134016046172,266097.6116820167,132464.7435761537,12.194749242200986,0.0073884277108411,347556.06423773605,118820.6036071286,12.31277061435845,0.0091071334511546,2023-11-12 04:21:34,11.743902507505055,0.5581161195281741,11.40538473123248,0.5827512489333149,11.379662420536524,0.5938497054946499,11.38606487242891,0.6106210603503772,11.409264327361257,0.6336585562929642,11.446893591382368,0.6590191529240776,11.49986994808464,0.6948792941163457,11.563365976391571,0.7494046379668795,2023-11-12 04:21:34,2460260.6816435186,193091.9114689202,-73088.78825553035,272815.26201293094,-112584.60704704802,280846.9187511732,-118443.50663325208,280042.1337643239,-121068.30760829631,274226.6096184484,-121880.68304725812,264836.23430235405,-121077.28092419714,46036.00505695579
14236,2,3,1091.249857015716,840.6745112380288,122581.7119719994,399.4857510411106,180358.42639050167,500.8941346394693,209896.1582458956,565.3545123176357,244642.2334730104,638.428065213404,286483.8941005716,719.1300273806091,336473.2910597288,805.9861778465902,394744.3379301534,897.3042706491325,462423.99844508816,992.5625457309462,2023-11-12T04:21:44.0000,,5430.563503714626,117151.14846828478,12.328133623813644,0.0037083781075762,21722.254014858503,158636.17237564316,11.998994443681609,0.0034337841317208,48875.071533431634,161021.08671246393,11.98279311670298,0.0038182765046376,86889.01605943401,157753.21741357638,12.00505443614122,0.0044011179759293,135764.08759286563,150719.80650770594,12.05457418023232,0.0051887931845004,195500.2861337265,140973.00492600232,12.127160107264157,0.0062175731365608,266097.6116820167,128646.72624813672,12.226503152675274,0.0075852563278505,347556.06423773605,114867.93420735213,12.349502973108915,0.0093969807669207,2023-11-12 04:21:44,11.75551566973681,0.5726179540768328,11.406174743247917,0.5928197004336919,11.376925793770797,0.605867322932184,11.381540006194854,0.6235144299463666,11.404862711883528,0.6497114683487926,11.4418988262286,0.6852612810355563,11.490870237413285,0.7356329152619896,11.552682063318173,0.7968209097907426,2023-11-12 04:21:44,2460260.681759259,200649.92281051783,-83498.77434223305,274060.28656856104,-115424.11419291788,280630.60451017204,-119609.5177977081,278980.6302296568,-121227.41281608044,273082.75089177163,-122362.94438406569,263780.4248755717,-122807.41994956936,44305.86603158357
